model_label,role,source_layer,target_layer,normalized_depth,rank,discovery_rows,discovery_seeds,confirmation_rows,source_centroid_capture,target_centroid_capture,map_training_r2,map_training_normalized_rmse,map_ridge,map_singular_1,map_singular_last,map_condition_number,orthogonal_factor_determinant,subspace_principal_angle_mean_degrees,subspace_principal_angle_max_degrees,cv_sample_r2,cv_sample_normalized_rmse,cv_direct_identity_r2,cv_centroid_r2,cv_centroid_normalized_rmse,cv_fold_r2_min,cv_fold_r2_max,cv_folds,confirmation_sample_r2,confirmation_sample_normalized_rmse,confirmation_centroid_r2,confirmation_centroid_normalized_rmse,proper_rotation_angle_pca_gauge_degrees,centroid_rdm_spearman,permutation_repeats,permutation_r2_mean,permutation_r2_ci95_low,permutation_r2_ci95_high,permutation_p_ge_observed,bootstrap_repeats,bootstrap_map_relative_frobenius_median,bootstrap_map_relative_frobenius_ci95_low,bootstrap_map_relative_frobenius_ci95_high,bootstrap_rotation_geodesic_degrees_median,bootstrap_rotation_geodesic_degrees_ci95_low,bootstrap_rotation_geodesic_degrees_ci95_high,bootstrap_source_basis_max_angle_degrees_median,bootstrap_source_basis_max_angle_degrees_ci95_low,bootstrap_source_basis_max_angle_degrees_ci95_high,bootstrap_target_basis_max_angle_degrees_median,bootstrap_target_basis_max_angle_degrees_ci95_low,bootstrap_target_basis_max_angle_degrees_ci95_high,bootstrap_stretch_singular_1_mean,bootstrap_stretch_singular_1_sd,bootstrap_stretch_singular_2_mean,bootstrap_stretch_singular_2_sd,bootstrap_stretch_singular_3_mean,bootstrap_stretch_singular_3_sd,full_operator_inner_product_to_next,full_operator_cosine_to_next,full_operator_relative_drift_to_next
Gemma4-E4B,answer_query,29,30,0.7317073170731707,3,200,20,0,0.9928285643800138,0.9933210426526377,0.9998142313924007,0.013629695799954074,1.3234653083626593,1.3575292961389203,0.8895158949417172,1.5261439439796274,1.0,40.55338341167984,48.40623938849695,0.9808299488413573,0.1384559538576898,0.9689678544265139,0.9942800099086608,0.07563061609784191,0.9692312062280929,0.9895534991414452,5,,,,,5.9125079033841414,0.9976284584980236,500.0,-0.34252670877341335,-0.9223932565111762,0.5951071682640136,0.001996007984031936,500.0,0.03415941989633489,0.01008400630754718,0.08295906011211639,0.6742503891357248,0.17220859085586662,1.8608948669838452,20.15756135311352,14.166286223604747,30.145023598204975,12.245670675665954,8.428136521311863,17.892893817874416,1.304720992755756,0.04926689257326345,0.9380127497242982,0.008761024898972283,0.8884820978413323,0.00263658754814986,2.046260754922528,0.5966258727444455,0.8984983560852557
Gemma4-E4B,answer_query,30,31,0.7560975609756098,1,200,20,0,0.7118177623942589,0.7080221453195182,0.9808934017199437,0.13822661928896463,2.4727587269456808,1.0660736326658309,1.0660736326658309,1.0,1.0,31.193387174056163,31.193387174056163,0.9774395277468195,0.15020143891847515,0.9726814823472354,0.9797017811225812,0.14247181783573487,0.9746642040074801,0.9809607266316706,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,30,31,0.7560975609756098,2,200,20,0,0.9304532245866027,0.9468478456081914,0.9981703856084809,0.04277399199886586,1.6161343904740333,1.1946017416663401,1.0130399747307401,1.1792246816161998,1.0000000000000004,32.6499431435532,36.66271844265783,0.9953867218553453,0.06792111707455015,0.9702519700521448,0.9973889922937403,0.051098020570856474,0.9935151498766489,0.9970669695729454,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,30,31,0.7560975609756098,3,200,20,0,0.9933210426526377,0.9938719087948982,0.9995711498950587,0.020708696360256778,1.1502210287720798,1.2134390727190256,0.9171543736756314,1.3230477960389477,1.0,32.71559841989349,38.849582788836734,0.9962237809407235,0.06145094840013867,0.9709413025380974,0.9988754081114335,0.03353493534459949,0.9956081615593063,0.9967435665670779,5,,,,,10.292896104117949,0.9971014492753623,500.0,-0.34401569339890314,-1.061578823593298,0.6306534740431422,0.001996007984031936,500.0,0.010332645800329412,0.004691592291721554,0.02307347461245522,0.4190175611118214,0.10718214322976928,1.0902549479834132,12.100701416713743,8.277429120833226,16.96201569812412,11.657739345984897,8.00353018223457,16.019053373360343,1.2084046543938085,0.009546386825957643,1.0130650202119034,0.0035198680971316363,0.9164343201854679,0.006202123080264055,2.4400070830540432,0.6763730936798895,0.8075850525519109
Gemma4-E4B,answer_query,31,32,0.7804878048780488,1,200,20,0,0.7080221453195182,0.6860359625572311,0.9898880068561844,0.10055840662926017,2.870794170761095,1.0685593832834657,1.0685593832834657,1.0,1.0,29.00250988272458,29.00250988272458,0.9869926528509478,0.11404975733885706,0.9824929350250887,0.9889946919838003,0.10490618673938994,0.9846879522771865,0.9888907265988821,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,31,32,0.7804878048780488,2,200,20,0,0.9468478456081914,0.9342901170069171,0.9930793308048961,0.08319055953113846,1.9195764523318815,1.1324892285688941,1.045120027511707,1.0835972890742527,1.0,31.033911514038337,34.144718951400314,0.9895827792129747,0.10206478720413464,0.978132218611327,0.9920887764129488,0.08894505937403832,0.9873768490217433,0.9915780589416201,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,31,32,0.7804878048780488,3,200,20,0,0.9938719087948982,0.9896772878756885,0.9996367208808689,0.019059882453234003,1.3432732771204474,1.341712438165261,0.9906330118647382,1.3543990782617483,1.0000000000000007,33.7491742998742,42.45229976899493,0.997001475995988,0.05475878015452843,0.9756259146120244,0.9988403610634677,0.03405347172510168,0.9965321950228864,0.9974679717279746,5,,,,,12.314931470528634,0.9959156785243741,500.0,-0.350258862009426,-1.112587889561196,0.6145290662657674,0.001996007984031936,500.0,0.010429377651764524,0.004294177528890915,0.022809926275544616,0.361883099392201,0.07622530408795276,1.0715959527108603,11.549592647826657,7.882972376559951,16.670701223172937,9.696640652675306,6.629158248932722,14.197380987512965,1.3328145380656675,0.011941304474754786,1.0550795378028115,0.0031763270986614276,0.9903053269226988,0.006158453362331024,2.3092012779006454,0.6879505713882447,0.8017084061370773
Gemma4-E4B,answer_query,32,33,0.8048780487804879,1,200,20,0,0.6860359625572311,0.6512193947979847,0.9966705543112553,0.05770134910679954,3.318035584603232,0.9105948570466029,0.9105948570466029,1.0,1.0,24.926226580057566,24.926226580057566,0.995543244749566,0.0667589338623226,0.9854670556072562,0.9964471504662529,0.059605784398388234,0.9948970010311049,0.9959086733127144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,32,33,0.8048780487804879,2,200,20,0,0.9342901170069171,0.9194308955358027,0.9977710446023885,0.04721181417411844,2.259362499756314,0.9773106794230499,0.9050806650083089,1.0798050573912967,0.9999999999999999,27.45821429159458,30.09128386056319,0.996486850778422,0.059271824854461176,0.9870154079169627,0.9974094001584993,0.05089793553279588,0.996020212361858,0.9967393065951546,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,32,33,0.8048780487804879,3,200,20,0,0.9896772878756885,0.9889912418697391,0.9999761452509703,0.004884132372254837,1.5955356267353162,1.0824503803548515,0.8806643999940719,1.2291292578218649,1.0000000000000007,30.35624568120382,37.00427795106869,0.9975366246635454,0.04963240208225498,0.9865451384451724,0.9993292787002223,0.025898287583887573,0.9966867298676505,0.998174589895737,5,,,,,6.6795094849928205,0.9976284584980236,500.0,-0.31985631655964025,-0.9816533547181516,0.5234187813048061,0.001996007984031936,500.0,0.0068537964310710995,0.0027373187815429917,0.015104162089069326,0.23371031260634967,0.06516739439272218,0.6197215804925194,9.723611237488102,6.416540096524936,14.404228997955563,8.420652155152098,5.401299373587537,12.802454124044184,1.078189504008162,0.008231654471359106,0.9715854703261596,0.0025298227295685555,0.8807174745717005,0.00244312236860152,2.1630956713595513,0.7564600612921699,0.6979930757032047
Gemma4-E4B,answer_query,33,34,0.8292682926829268,1,200,20,0,0.6512193947979847,0.6624158362263762,0.9997510700303524,0.015777514685388114,2.765970344574452,0.9863375943593791,0.9863375943593791,1.0,1.0,26.50980995447148,26.50980995447148,0.9994631551902473,0.02316991173381343,0.99930002755906,0.999665415761235,0.01829164396015324,0.999256690006921,0.9996385099744522,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,33,34,0.8292682926829268,2,200,20,0,0.9194308955358027,0.9198378943649841,0.9995982399924608,0.020043951894256153,1.9525820416685102,0.9866314743241379,0.9571450709331933,1.0308066188568428,1.0,26.211035597209765,26.699211554400634,0.9991564514532948,0.029043907221742816,0.9985722146435434,0.9994895593724133,0.02259293313376289,0.9989502787490424,0.9994004191235006,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,33,34,0.8292682926829268,3,200,20,0,0.9889912418697391,0.9881424112505146,0.9999600225487979,0.006322772430039521,1.4002042260551044,1.0028364306648236,0.9387531956538666,1.06826419905428,1.0000000000000002,27.372572234428674,30.564709684861526,0.9994016047760286,0.0244621181415546,0.9982297731894858,0.9998413015854852,0.01259755589448994,0.9990034923526652,0.9996123280499817,5,,,,,2.470445221331307,0.9997364953886693,500.0,-0.3313664125426309,-1.054956221166073,0.5305952429328025,0.001996007984031936,500.0,0.004388431036180483,0.0017788191745043184,0.00930996934273023,0.17513396006697746,0.04679388388607444,0.46687264391769057,8.569587669040112,5.648447060571123,13.106484772090816,8.298005269100749,5.518338841032165,12.862651972267527,1.0023642104262454,0.0029617969366586704,0.969398378254702,0.001798550504539084,0.939011015427156,0.0031870329165008815,2.322597354610433,0.7427414785342321,0.723441009173653
Gemma4-E4B,answer_query,34,35,0.8536585365853658,1,200,20,0,0.6624158362263762,0.6467377311191175,0.9997763618439318,0.014954536304018152,2.6969601948695052,1.040886039940936,1.040886039940936,1.0,1.0,34.35473971418436,34.35473971418436,0.9989448177038993,0.032483569632980706,0.9974638926475542,0.9996261310258461,0.019335691716458908,0.9981484399043797,0.9994331943265579,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,34,35,0.8536585365853658,2,200,20,0,0.9198378943649841,0.9113118960994538,0.9973788670812724,0.051197001071620916,1.872514250993207,1.0647165095052857,1.0390759253261688,1.0246763336096623,1.0,33.368024104880035,34.71114176210591,0.9955161952300641,0.06696121840241485,0.9930565189948068,0.9971405404528166,0.053473914642406147,0.9947444987132308,0.9961004494676724,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,34,35,0.8536585365853658,3,200,20,0,0.9881424112505146,0.9866703836309806,0.9998880091276576,0.010582573994185832,1.3410411830262423,1.1602800462332805,1.01336083516944,1.144982128739241,1.0000000000000009,32.71137848000668,35.45960581027657,0.997701342951994,0.04794431194631961,0.9911937810576303,0.9993607137225189,0.025284111166523047,0.9973683550148448,0.9979783441689526,5,,,,,6.665312641382056,0.9990777338603425,500.0,-0.3151950855155633,-1.0640274129395286,0.5930869711433825,0.001996007984031936,500.0,0.007436658275673644,0.0036637849016672194,0.01454682219769827,0.20777548463800288,0.05358959730858267,0.5187398110551429,8.289329528252928,5.530692100067151,12.624183860595224,7.892740188348782,5.418191020531655,11.930320849208144,1.1583132757374761,0.008928000892836813,1.042358372296158,0.0027963821062214765,1.0134796276448106,0.004256129948129528,2.549826287666909,0.74573918444303,0.7131886979941402
Gemma4-E4B,answer_query,35,36,0.8780487804878049,1,200,20,0,0.6467377311191175,0.6242379541583067,0.9970802812473346,0.05403442192404184,2.9285035965930146,1.023943565283463,1.023943565283463,1.0,1.0,26.310232370134333,26.310232370134333,0.9961866493724317,0.061752332972675864,0.9954889060409591,0.9968750961221182,0.05590083968852191,0.9952358953373253,0.9966525183803241,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,35,36,0.8780487804878049,2,200,20,0,0.9113118960994538,0.9011139191507418,0.9960672879555303,0.06271133904223118,2.063263079399422,1.0722135859738011,1.0146073696047357,1.05677685585066,0.9999999999999992,26.325037840467978,26.603155423400544,0.9942636321045609,0.07573881366537918,0.9904164784173201,0.9956526272541123,0.0659346096211068,0.9931867464744555,0.9951503144252759,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,35,36,0.8780487804878049,3,200,20,0,0.9866703836309806,0.9822257737375509,0.999541741099838,0.0214069825094992,1.489252715633374,1.1505786648323968,0.9774189767036056,1.1771601455015546,1.0000000000000016,26.867852896805005,30.145734690316953,0.9977457665263351,0.047478768662055026,0.9887941018110387,0.9990303373311794,0.03113940700817216,0.9968936705195309,0.9984453669866341,5,,,,,8.082039722054166,0.9990777338603425,500.0,-0.32644288676297073,-1.0251881033826968,0.5038492213547391,0.001996007984031936,500.0,0.007374636429908812,0.002771445542943319,0.016651066697342745,0.2505565812418339,0.05878897722655322,0.6133802661457457,7.854707511732821,5.47850173427108,11.6249260723737,7.383136117484232,5.060168451735363,11.290404486848114,1.148974594104921,0.008927436298693987,1.0491171545277629,0.0032783050773451034,0.9775105546066659,0.0013806651586278544,2.7750523862425642,0.7773451884307627,0.6693027234829577
Gemma4-E4B,answer_query,36,37,0.9024390243902439,1,200,20,0,0.6242379541583067,0.603508009126932,0.9919764879017261,0.08957405929326809,3.085569961893086,1.081376269846179,1.081376269846179,1.0,1.0,26.561099550330013,26.561099550330013,0.9896209156030764,0.10187779148039842,0.984350670864603,0.9912107868989695,0.09375080320205556,0.9878106511249336,0.9907985656148063,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,36,37,0.9024390243902439,2,200,20,0,0.9011139191507418,0.8954241799433433,0.996736811785389,0.057124322443342736,2.227075446673465,1.1513378916504622,1.0639067809642957,1.0821792963918524,0.9999999999999998,27.623374114086587,29.222338823111837,0.9948810598620736,0.07154676888529878,0.9796375611918021,0.9963801958543833,0.060164808198951654,0.9942268154603037,0.9953934899125402,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,36,37,0.9024390243902439,3,200,20,0,0.9822257737375509,0.9812369953636148,0.9995798803881077,0.020496819555537726,1.6183606070157812,1.2018753141975043,1.0297406459429155,1.1671631288254802,0.9999999999999998,28.23232088489878,32.3550091170542,0.9981094834488394,0.04348007073545957,0.9784943028076485,0.9992668924218095,0.027075959414034872,0.9973469552164137,0.9985750489187293,5,,,,,8.406126548530754,0.9976284584980236,500.0,-0.3412210760617582,-1.012826686178928,0.4976654259961323,0.001996007984031936,500.0,0.007429447143197274,0.00339910251803229,0.015097964496638529,0.2526439960533744,0.09068928832259847,0.5832890207944097,7.408212306424891,4.931035285779128,11.663982470106973,6.960274081756679,4.594551415457037,11.49085086228183,1.201311492258302,0.007362826665650833,1.1245197085595064,0.005612767110008941,1.0301535660835077,0.004259143597615744,2.834790994365132,0.7955782486190751,0.6416505879975875
Gemma4-E4B,answer_query,37,38,0.926829268292683,1,200,20,0,0.603508009126932,0.5542001062056444,0.9984742757346596,0.039060520546203424,3.6446464938303276,0.9745047978060818,0.9745047978060818,1.0,1.0,21.851821751567215,21.851821751567215,0.9976069599643149,0.048918708442528346,0.9970369413792279,0.9983158712277592,0.04103813802112299,0.9971607974294504,0.9979786801365582,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,37,38,0.926829268292683,2,200,20,0,0.8954241799433433,0.8573699499377707,0.9992975090559264,0.02650454572471659,2.7037790290824546,1.0381987434985824,0.9731261391065646,1.066869650065881,1.0000000000000004,22.288195515527654,23.292407395940902,0.9980603047391627,0.04404197158208552,0.9960159708756221,0.9990367166529077,0.03103680632881432,0.9973002596498382,0.9984526501700317,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,37,38,0.926829268292683,3,200,20,0,0.9812369953636148,0.9691497159310651,0.999439905036193,0.0236663255239813,1.9752634710638013,1.1608514331773685,0.9732129035971391,1.192803166590465,0.9999999999999987,24.06069188300385,28.812008423932216,0.9976542975228484,0.04843245272698455,0.9926546980975706,0.9990943581272613,0.030093884307923424,0.9970513517595583,0.9983578036161652,5,,,,,3.187227350318438,0.9978919631093545,500.0,-0.31718762247288074,-0.9448301256958223,0.5030098101456548,0.001996007984031936,500.0,0.007943096824203195,0.002832256348219878,0.017227138141110123,0.27898589764986625,0.06509123070279996,0.8183932724564668,6.882432610327724,4.532126639983881,10.947080816598266,6.4326930295507285,3.934256644324283,11.006283575688268,1.160240455368821,0.009971474224083043,1.035391583898952,0.0026058474635524903,0.9732553784092622,0.00130547881294098,2.49700660186766,0.8237649927248141,0.6021025497737867
Gemma4-E4B,answer_query,38,39,0.9512195121951219,1,200,20,0,0.5542001062056444,0.5405199123223996,0.9859289297988733,0.1186215418932275,3.4733953255251784,0.9266597415361699,0.9266597415361699,1.0,1.0,25.889952896743328,25.889952896743328,0.9838741220104994,0.1269877080252281,0.9781607624486485,0.9854657294188979,0.120558162648168,0.9822066151043605,0.9848966491983763,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,38,39,0.9512195121951219,2,200,20,0,0.8573699499377707,0.8279891824559669,0.9953352984495292,0.06829862041411074,2.6867414341983005,0.9586915959274646,0.8898228566550013,1.077396010629973,1.0000000000000007,24.531292662598567,24.713016146951908,0.9934835916641718,0.08072427352307475,0.9722770162312959,0.9950393661746595,0.07043176716042601,0.9930853700017075,0.9936722364840671,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,38,39,0.9512195121951219,3,200,20,0,0.9691497159310651,0.9531238693831819,0.9997641656604885,0.015356898759562337,2.024683897480115,1.0319293636881552,0.8833274838139218,1.1682296572870332,0.9999999999999998,24.584127356787437,27.798866729626194,0.9987473096281,0.035393366213176854,0.974370872885081,0.9995410971897983,0.021422016949895564,0.9985175177157707,0.998898914220954,5,,,,,10.035527965306024,0.9956521739130433,500.0,-0.3392335398467243,-1.0061432791549036,0.46311192126206296,0.001996007984031936,500.0,0.005278283459204922,0.0025033187323302364,0.010268630586547823,0.20728722602661293,0.06991017764717114,0.47455786864599697,6.413166140440398,3.937941624155009,11.46241703910509,6.843690572474003,4.020709556963806,13.293959885054024,1.0324846897801956,0.0056775875664102715,0.9400803891859251,0.002131550951735321,0.8834013761076278,0.0016311643006522306,2.2247186750009864,0.8092842876789219,0.6176413452767985
Gemma4-E4B,answer_query,39,40,0.975609756097561,1,200,20,0,0.5405199123223996,0.4995671128620644,0.9983528384384622,0.04058523822201533,3.0312162334991863,0.8998534700042634,0.8998534700042634,1.0,1.0,27.11560586790082,27.11560586790082,0.9976074920111698,0.04891327006886992,0.9850905321063741,0.9982573277607146,0.04174532595734949,0.9969550385311856,0.9979341686252258,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,39,40,0.975609756097561,2,200,20,0,0.8279891824559669,0.7968454135015243,0.9987734563294294,0.03502204549381146,2.3216667821159165,0.9519847065921329,0.9000243733409088,1.0577321401401012,0.9999999999999998,25.19680275305359,27.85212258841568,0.9977604330204726,0.04732406343000841,0.9891128688433328,0.9985292407001997,0.03835047978579069,0.9973376035159187,0.9982723024977481,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,39,40,0.975609756097561,3,200,20,0,0.9531238693831819,0.9490344088186798,0.9973857836697162,0.05112940768563403,1.7816947964022494,1.029338433146898,0.8963619708919723,1.148351298440964,0.9999999999999997,26.376289119088142,28.895157392790754,0.9922420290921052,0.08807934438842512,0.9843410127876148,0.9960965112254809,0.06247790629109722,0.9894343865060863,0.9936535152326125,5,,,,,2.80510699884462,0.9980237154150196,500.0,-0.3170468747294556,-0.9594653639203589,0.3480932437455769,0.001996007984031936,500.0,0.01081360115673378,0.0038705295265042032,0.028685314599210546,0.3581116565028717,0.07909495011314449,1.0040664550034786,7.026163735202225,4.0723641724106745,13.523698982276981,6.158399780155169,3.6627252329487714,12.07193505416347,1.0252930449263242,0.016610612609614172,0.9516259608375558,0.003404289706699002,0.8964656101501485,0.0019139599081018333,1.2387227319701257,0.7677764987804659,0.8428589111260558
Gemma4-E4B,answer_query,40,41,1.0,1,200,20,0,0.4995671128620644,0.5251456768426599,0.8119675251211207,0.43362711501805246,2.4634523943648605,0.525669482608723,0.525669482608723,1.0,1.0,44.01294930695236,44.01294930695236,0.7582831619040103,0.4916470665995981,0.06337156854602155,0.8012079877234841,0.4458609786430248,0.7076923208079224,0.8014062152793431,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gemma4-E4B,answer_query,40,41,1.0,2,200,20,0,0.7968454135015243,0.8191146799396047,0.9982471292049618,0.04186729982979735,1.9646917213813786,0.6472800840884629,0.5089202815091638,1.2718693037129585,1.0000000000000004,31.523981413924403,35.483352405374504,0.9728255846674334,0.16484664186014394,0.07116751624097883,0.9916845711115834,0.09118897350237402,0.9632247923939097,0.9878038374957294,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
