model,layer,head,discovery_seeds,first_span_mass_mean,ten_span_total_mass_mean,first_share_ratio_of_means,first_share_mean_of_rows,other_nine_span_mass_mean,first_minus_other_mean,span_1_mass,span_2_mass,span_3_mass,span_4_mass,span_5_mass,span_6_mass,span_7_mass,span_8_mass,span_9_mass,span_10_mass,ten_span_mass_profile,first_span_absolute_mass_rank
Qwen3-8B,17,7,20,0.006232882011681795,0.06311289218720048,0.09875766734305745,0.10130327837638024,0.006320001130613188,-8.711911893139346e-05,0.006232882011681795,0.006799687584862113,0.006763547472655773,0.005204057786613703,0.005293756537139416,0.00577811358962208,0.006266738567501306,0.00632276413962245,0.007410179474391043,0.007041165023110807,"[0.006232882011681795, 0.006799687584862113, 0.006763547472655773, 0.005204057786613703, 0.005293756537139416, 0.00577811358962208, 0.006266738567501306, 0.00632276413962245, 0.007410179474391043, 0.007041165023110807]",371
Qwen3-8B,4,30,20,0.006179898139089346,0.04637417970225215,0.13326161624351537,0.13444756891387705,0.004466031284795866,0.0017138668542934794,0.006179898139089346,0.004814010299742222,0.005158590339124203,0.0039002545177936553,0.004474099911749363,0.004441928677260875,0.004570704884827137,0.004786543175578117,0.003294489532709122,0.004753660224378109,"[0.006179898139089346, 0.004814010299742222, 0.005158590339124203, 0.0039002545177936553, 0.004474099911749363, 0.004441928677260875, 0.004570704884827137, 0.004786543175578117, 0.003294489532709122, 0.004753660224378109]",372
Qwen3-8B,30,26,20,0.006179467961192131,0.04344549955834509,0.14223493857846936,0.32552300924249494,0.00414067017746144,0.0020387977837306916,0.006179467961192131,0.0024422752525424586,0.0030747622120543385,0.0005457398659928003,0.002288240806410613,0.00038190285013115497,0.00404105142915796,0.0071360924122018336,0.007540805335224832,0.00981516143343697,"[0.006179467961192131, 0.0024422752525424586, 0.0030747622120543385, 0.0005457398659928003, 0.002288240806410613, 0.00038190285013115497, 0.00404105142915796, 0.0071360924122018336, 0.007540805335224832, 0.00981516143343697]",373
Qwen3-8B,3,18,20,0.006151702196802944,0.02837702382239513,0.21678461544469735,0.20760298315036246,0.002469480180621354,0.00368222201618159,0.006151702196802944,0.002665602712659165,0.002813807467464358,0.002487836207728833,0.0015334408264607192,0.0018156532722059637,0.002562548272544518,0.003211540239863098,0.0015772691811434924,0.00355762344552204,"[0.006151702196802944, 0.002665602712659165, 0.002813807467464358, 0.002487836207728833, 0.0015334408264607192, 0.0018156532722059637, 0.002562548272544518, 0.003211540239863098, 0.0015772691811434924, 0.00355762344552204]",374
Qwen3-8B,4,14,20,0.006135348605754131,0.052058890135012865,0.1178540032229332,0.11331117823979742,0.0051026157254731915,0.00103273288028094,0.006135348605754131,0.002370727149990515,0.00468797227873754,0.004302220511041144,0.004106193042469219,0.005613974822907153,0.006606056598987209,0.00770063553533582,0.0034488578103719194,0.007086903779418207,"[0.006135348605754131, 0.002370727149990515, 0.00468797227873754, 0.004302220511041144, 0.004106193042469219, 0.005613974822907153, 0.006606056598987209, 0.00770063553533582, 0.0034488578103719194, 0.007086903779418207]",375
Qwen3-8B,16,0,20,0.006101504437356198,0.046379342721184,0.13155650941489744,0.13374901243782297,0.0044753153648697565,0.0016261890724864414,0.006101504437356198,0.005827532129478641,0.006159339496480243,0.004205580144480336,0.0035044308915530564,0.004363648419939636,0.0046205232723877995,0.004438409599242732,0.003944890421189484,0.003213483909075876,"[0.006101504437356198, 0.005827532129478641, 0.006159339496480243, 0.004205580144480336, 0.0035044308915530564, 0.004363648419939636, 0.0046205232723877995, 0.004438409599242732, 0.003944890421189484, 0.003213483909075876]",376
Qwen3-8B,18,7,20,0.006068744092772249,0.05682374750176677,0.10679943438407612,0.10783123227143454,0.005639444823221614,0.00042929926955063546,0.006068744092772249,0.00582572279672604,0.0058559345437970475,0.005052471032831818,0.0048183027181949,0.005844996916675882,0.005530861255829222,0.0060419110519433165,0.005244967427279335,0.006539835665716964,"[0.006068744092772249, 0.00582572279672604, 0.0058559345437970475, 0.005052471032831818, 0.0048183027181949, 0.005844996916675882, 0.005530861255829222, 0.0060419110519433165, 0.005244967427279335, 0.006539835665716964]",377
Qwen3-8B,28,19,20,0.006061550786398584,0.8875035111222587,0.006829889358672713,0.007004517419815453,0.09793799559287335,-0.09187644480647476,0.006061550786398584,0.07019503765986883,0.10384812681732,0.15435800787090556,0.10647768796279707,0.10011098831273557,0.10179158593055035,0.08915015753518674,0.09243944087529599,0.06307092737120001,"[0.006061550786398584, 0.07019503765986883, 0.10384812681732, 0.15435800787090556, 0.10647768796279707, 0.10011098831273557, 0.10179158593055035, 0.08915015753518674, 0.09243944087529599, 0.06307092737120001]",378
Qwen3-8B,31,3,20,0.006001179991289973,0.037684430439549034,0.15924826039010154,0.19645646950317527,0.003520361160917673,0.0024808188303723005,0.006001179991289973,0.00442244453879539,0.002869176137028262,0.0014697084843646735,0.002286159485083772,0.001141986459151667,0.0038328299522618183,0.005100777430925518,0.004505474892357597,0.006054693068290362,"[0.006001179991289973, 0.00442244453879539, 0.002869176137028262, 0.0014697084843646735, 0.002286159485083772, 0.001141986459151667, 0.0038328299522618183, 0.005100777430925518, 0.004505474892357597, 0.006054693068290362]",379
Qwen3-8B,9,8,20,0.005988552753115073,0.013444743850413943,0.4454196241850078,0.43398588786190073,0.0008284656774776522,0.005160087075637421,0.005988552753115073,0.0017339843150693923,0.0010977149941027164,0.0008103889325866475,0.0007920041331090033,0.0006939966006029863,0.0006377287500072271,0.000601214132620953,0.0006583530746866017,0.00043080616451334207,"[0.005988552753115073, 0.0017339843150693923, 0.0010977149941027164, 0.0008103889325866475, 0.0007920041331090033, 0.0006939966006029863, 0.0006377287500072271, 0.000601214132620953, 0.0006583530746866017, 0.00043080616451334207]",380
Qwen3-8B,5,7,20,0.005982673121616244,0.042819052764753,0.13971988484857262,0.14146495324398467,0.00409293107145964,0.0018897420501566044,0.005982673121616244,0.0033693492296151817,0.004409389826469124,0.003820795434876345,0.003113370576465968,0.0037660721369320526,0.004542815858440008,0.00532381205848651,0.002859212478870177,0.005631562042981386,"[0.005982673121616244, 0.0033693492296151817, 0.004409389826469124, 0.003820795434876345, 0.003113370576465968, 0.0037660721369320526, 0.004542815858440008, 0.00532381205848651, 0.002859212478870177, 0.005631562042981386]",381
Qwen3-8B,15,29,20,0.005940837785601616,0.04576599792053457,0.12980898604935792,0.13109835950359194,0.004425017792770328,0.0015158199928312875,0.005940837785601616,0.00815015560365282,0.004651309770997614,0.003901155898347497,0.003355206988635473,0.0021756410307716577,0.004897433705627919,0.004171858681365848,0.0038400063524022697,0.00468239210313186,"[0.005940837785601616, 0.00815015560365282, 0.004651309770997614, 0.003901155898347497, 0.003355206988635473, 0.0021756410307716577, 0.004897433705627919, 0.004171858681365848, 0.0038400063524022697, 0.00468239210313186]",382
Qwen3-8B,34,17,20,0.00594024381134659,0.053873941838537574,0.11026191157776696,0.10440558214876317,0.005325966447465665,0.0006142773638809253,0.00594024381134659,0.008177477447316051,0.0075601690215989946,0.00481526498333551,0.005345533297077054,0.004141432853066363,0.004311162469093688,0.004741039109649137,0.004673131939489395,0.0041684869065647945,"[0.00594024381134659, 0.008177477447316051, 0.0075601690215989946, 0.00481526498333551, 0.005345533297077054, 0.004141432853066363, 0.004311162469093688, 0.004741039109649137, 0.004673131939489395, 0.0041684869065647945]",383
Qwen3-8B,20,2,20,0.005899576496449299,0.09699171703687172,0.06082557023097711,0.07794890865727515,0.010121348948935823,-0.0042217724524865234,0.005899576496449299,0.0054482071660459045,0.009661816683365031,0.00660150502808392,0.007118775977869518,0.004740842567116488,0.009036288072820753,0.015369731868850068,0.015584055939689279,0.017530917236581445,"[0.005899576496449299, 0.0054482071660459045, 0.009661816683365031, 0.00660150502808392, 0.007118775977869518, 0.004740842567116488, 0.009036288072820753, 0.015369731868850068, 0.015584055939689279, 0.017530917236581445]",384
Qwen3-8B,6,24,20,0.005889156810007989,0.06284124252852052,0.09371483715229202,0.08766814488991062,0.00632800952427917,-0.00043885271427118126,0.005889156810007989,0.0028626098297536372,0.005546067294199019,0.004871534358244389,0.004697922873310745,0.006078162178164348,0.007078813976841047,0.008714435901492835,0.0056653793435543776,0.011437159962952137,"[0.005889156810007989, 0.0028626098297536372, 0.005546067294199019, 0.004871534358244389, 0.004697922873310745, 0.006078162178164348, 0.007078813976841047, 0.008714435901492835, 0.0056653793435543776, 0.011437159962952137]",385
Qwen3-8B,33,9,20,0.005886197555810213,0.05777522592063633,0.10188099591156706,0.17732474622358269,0.0057654475960917904,0.00012074995971842264,0.005886197555810213,0.005112954275682568,0.005734489060705528,0.002065577053872403,0.004034217473235913,0.0015353540715295822,0.005819611866900232,0.0082009653602654,0.007932719635937247,0.011453139566697246,"[0.005886197555810213, 0.005112954275682568, 0.005734489060705528, 0.002065577053872403, 0.004034217473235913, 0.0015353540715295822, 0.005819611866900232, 0.0082009653602654, 0.007932719635937247, 0.011453139566697246]",386
Qwen3-8B,13,29,20,0.0057675832998938855,0.006929929895159148,0.8322715218119001,0.8035454372527415,0.00012914962169614027,0.005638433678197745,0.0057675832998938855,0.0004239098903781269,0.0001507547087385319,9.374296350870282e-05,0.00011841011046271887,5.792480560558033e-05,8.115736090985592e-05,7.531888222729321e-05,7.666241072001867e-05,8.446546271443368e-05,"[0.0057675832998938855, 0.0004239098903781269, 0.0001507547087385319, 9.374296350870282e-05, 0.00011841011046271887, 5.792480560558033e-05, 8.115736090985592e-05, 7.531888222729321e-05, 7.666241072001867e-05, 8.446546271443368e-05]",387
Qwen3-8B,5,12,20,0.0057425123639404775,0.04047427854966372,0.14188053671899703,0.14106919759263079,0.0038590851317470273,0.0018834272321934502,0.0057425123639404775,0.0020658315275795757,0.003553060942795128,0.0029803427401930093,0.00259343683719635,0.00358530031517148,0.0055082783102989195,0.0055426895851269364,0.002477334393188357,0.006425491534173489,"[0.0057425123639404775, 0.0020658315275795757, 0.003553060942795128, 0.0029803427401930093, 0.00259343683719635, 0.00358530031517148, 0.0055082783102989195, 0.0055426895851269364, 0.002477334393188357, 0.006425491534173489]",388
Qwen3-8B,20,1,20,0.005679064267314971,0.11908442220883443,0.04768939683274259,0.052387606370953285,0.012600595326835495,-0.006921531059520525,0.005679064267314971,0.014374247379601001,0.01057406550971791,0.008666043705306947,0.010479023540392518,0.005598726123571396,0.00783181032165885,0.014754109241766854,0.01841725437552668,0.02271007774397731,"[0.005679064267314971, 0.014374247379601001, 0.01057406550971791, 0.008666043705306947, 0.010479023540392518, 0.005598726123571396, 0.00783181032165885, 0.014754109241766854, 0.01841725437552668, 0.02271007774397731]",389
Qwen3-8B,33,16,20,0.005660936096683144,0.05322365954239104,0.10636127138485055,0.17325572294816002,0.0052847470495230985,0.0003761890471600457,0.005660936096683144,0.005646656238604919,0.0051079173722428095,0.001921899803346605,0.003519944189611124,0.001213388276664773,0.004724036556581268,0.007004438729609319,0.007373393744637724,0.011051048534409347,"[0.005660936096683144, 0.005646656238604919, 0.0051079173722428095, 0.001921899803346605, 0.003519944189611124, 0.001213388276664773, 0.004724036556581268, 0.007004438729609319, 0.007373393744637724, 0.011051048534409347]",390
Qwen3-8B,20,23,20,0.0056401222944259645,0.08313833728898316,0.06784021040523443,0.09748577546127404,0.008610912777173022,-0.0029707904827470577,0.0056401222944259645,0.0031827124999836086,0.007391441543586552,0.003724967781454325,0.007613075966946781,0.005211329320445657,0.00889286007732153,0.012943792156875134,0.013517231214791536,0.015020804433152079,"[0.0056401222944259645, 0.0031827124999836086, 0.007391441543586552, 0.003724967781454325, 0.007613075966946781, 0.005211329320445657, 0.00889286007732153, 0.012943792156875134, 0.013517231214791536, 0.015020804433152079]",391
Qwen3-8B,25,10,20,0.005626996397040784,0.05027414601190685,0.11192624526547096,0.15718045221796353,0.004960794401651785,0.0006662019953889995,0.005626996397040784,0.004044360505940858,0.004022090393846156,0.0017709175626805518,0.0027704179723514245,0.002006904602603754,0.004530781052744714,0.008020658813256887,0.008264402972599783,0.009216615738841938,"[0.005626996397040784, 0.004044360505940858, 0.004022090393846156, 0.0017709175626805518, 0.0027704179723514245, 0.002006904602603754, 0.004530781052744714, 0.008020658813256887, 0.008264402972599783, 0.009216615738841938]",392
Qwen3-8B,20,8,20,0.005618093990592854,0.13115660010903482,0.042835007814493106,0.0516848682878413,0.013948722902049107,-0.008330628911456254,0.005618093990592854,0.015747125873576805,0.013171577634784626,0.004698548941837544,0.005708064553480341,0.004701992812501032,0.006724645956450104,0.010056305037539914,0.05050433626299764,0.014225909045273965,"[0.005618093990592854, 0.015747125873576805, 0.013171577634784626, 0.004698548941837544, 0.005708064553480341, 0.004701992812501032, 0.006724645956450104, 0.010056305037539914, 0.05050433626299764, 0.014225909045273965]",393
Qwen3-8B,24,24,20,0.005614964477717877,0.09005476860329509,0.062350551390039616,0.09650172517679914,0.009382200458397468,-0.003767235980679591,0.005614964477717877,0.004120289348065853,0.006218440644443035,0.003070219326764345,0.006494030263274908,0.003807081561535597,0.00849335379898548,0.0149800393730402,0.01761834090575576,0.019638008903712034,"[0.005614964477717877, 0.004120289348065853, 0.006218440644443035, 0.003070219326764345, 0.006494030263274908, 0.003807081561535597, 0.00849335379898548, 0.0149800393730402, 0.01761834090575576, 0.019638008903712034]",394
Qwen3-8B,16,29,20,0.005603520455770195,0.05716338277452451,0.09802639703589175,0.100464023304117,0.005728873590972701,-0.00012535313520250623,0.005603520455770195,0.004196612775558606,0.004420298672630452,0.003273356120917015,0.0037125608680071307,0.005701178212257218,0.011272579396609217,0.0084197256132029,0.005211504438193515,0.0053520462213782595,"[0.005603520455770195, 0.004196612775558606, 0.004420298672630452, 0.003273356120917015, 0.0037125608680071307, 0.005701178212257218, 0.011272579396609217, 0.0084197256132029, 0.005211504438193515, 0.0053520462213782595]",395
Qwen3-8B,6,1,20,0.005583848827518523,0.03903694750624709,0.1430400987839774,0.1409845199825373,0.003717010964303174,0.0018668378632153491,0.005583848827518523,0.0027306318457704037,0.0034404502250254152,0.004400318278931082,0.002788230567239225,0.003073440119624138,0.0037787863286212085,0.004105666279792785,0.0034152764827013017,0.005720298551023006,"[0.005583848827518523, 0.0027306318457704037, 0.0034404502250254152, 0.004400318278931082, 0.002788230567239225, 0.003073440119624138, 0.0037787863286212085, 0.004105666279792785, 0.0034152764827013017, 0.005720298551023006]",396
Qwen3-8B,17,20,20,0.005582615919411183,0.0284738079411909,0.1960614446420858,0.24295042723105542,0.002543465780197746,0.0030391501392134364,0.005582615919411183,0.0034951651410665362,0.00260619762702845,0.0008503002929501236,0.0015129278246604372,0.0007333670786465518,0.0022961629714700394,0.003217415217659436,0.0037519947189139204,0.004427661149384221,"[0.005582615919411183, 0.0034951651410665362, 0.00260619762702845, 0.0008503002929501236, 0.0015129278246604372, 0.0007333670786465518, 0.0022961629714700394, 0.003217415217659436, 0.0037519947189139204, 0.004427661149384221]",397
